Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2017,WA,Washington,Barriers & Costs of Health Care,Personal doctor or health care provider among adults 18 years of age or older,1 Provider,%,Age-adjusted Prevalence,75.0,1620.0,573166.0,Disability Status,Any Disability,Sex,Female,POINT (-77.961560515326 41.947186865221),-77.961560515326,41.947186865221
2017,VA,Virginia,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,23.0,119.0,73866.0,Disability Type,Hearing Disability,Age Group,20-44,POINT (-88.295386963194 51.336734421391),-88.295386963194,51.336734421391
2017,WA,Washington,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,64.6,5766.0,2661780.0,Disability Status,No Disability,Sex,Male,POINT (-75.908470268031 44.087210662711),-75.908470268031,44.087210662711
2017,WV,West Virginia,Barriers & Costs of Health Care,Health care coverage among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.9191468176350313,527.1946990435885,364854.46558591974,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-78.588013274175 52.307067465750),-78.588013274175,52.30706746575
2017,WY,Wyoming,Chronic Conditions,Ever had diabetes among adults 18 years of age or older,No,%,Age-adjusted Prevalence,88.0,428.0,36275.0,Disability Type,Hearing Disability,Sex,Male,POINT (-70.444017540304 51.586626747000),-70.444017540304,51.586626747
2017,VT,Vermont,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Prevalence,5.1,95.0,6485.0,Disability Status,No Disability,Age Group,45-64,POINT (-70.700469692099 56.490147042392),-70.700469692099,56.490147042392
2017,WY,Wyoming,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,24.3,235.0,21180.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-72.240011442375 50.507391198663),-72.240011442375,50.507391198663
2017,WV,West Virginia,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,No,%,Prevalence,85.5,300.0,141289.0,Disability Status,Any Disability,Age Group,18-44,POINT (-83.499998777583 57.898680118876),-83.499998777583,57.898680118876
2017,WI,Wisconsin,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Age-adjusted Prevalence,54.6,365.0,257536.0,Disability Type,Mobility Disability,Race/Ethnicity,Hispanic,POINT (-92.420998874881 42.411490821444),-92.420998874881,42.411490821444
2017,WI,Wisconsin,Chronic Conditions,Ever had a stroke among adults 18 years of age or older,No,%,Age-adjusted Prevalence,24.07035224187201,1116.0280731767552,496943.4688393479,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-69.631502324485 54.434145244734),-69.631502324485,54.434145244734
2017,WV,West Virginia,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,49.3,133.0,42176.0,Disability Type,Hearing Disability,Sex,Female,POINT (-84.528636248120 55.628335633782),-84.52863624812,55.628335633782
2017,VT,Vermont,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,31.48246588653639,1074.9705137367466,520541.1085436886,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-81.549251170237 61.056954583525),-81.549251170237,61.056954583525
2017,WY,Wyoming,Demographics,Employment status among adults 18 years of age or older,Employed,%,Age-adjusted Prevalence,53.9,455.0,54735.0,Disability Status,Any Disability,Age Group,20-44,POINT (-89.524882568204 43.020330128944),-89.524882568204,43.020330128944
2017,WA,Washington,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,45.4,388.0,162355.0,Disability Type,Mobility Disability,Age Group,25-44,POINT (-73.400008594563 49.263978850197),-73.400008594563,49.263978850197
2017,VA,Virginia,Health Risks & Behaviors,Attempted to quit smoking in the past 12 months among adults 18 years of age or older who are current every day smokers,No,%,Age-adjusted Prevalence,43.8,76.0,58104.0,Disability Type,Cognitive Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-92.792944147165 47.701409959300),-92.792944147165,47.7014099593
2017,VA,Virginia,Chronic Conditions,Current asthma among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,16.8,424.0,256236.0,Disability Status,Any Disability,Age Group,20-44,POINT (-86.671088704609 42.664606533150),-86.671088704609,42.66460653315
2017,VA,Virginia,Health Risks & Behaviors,Meeting the physical activity guidelines among adults 18 years of age or older,Meets Aerobic Only,%,Age-adjusted Prevalence,19.8,284.0,144550.0,Disability Type,Mobility Disability,Age Group,65+,POINT (-91.010777042858 56.763408841666),-91.010777042858,56.763408841666
2017,VA,Virginia,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,10.2,158.0,120226.0,Disability Type,Cognitive Disability,Age Group,65+,POINT (-85.439477598962 50.456832570183),-85.439477598962,50.456832570183
2017,WY,Wyoming,General Health Conditions,Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,Yes,%,Age-adjusted Prevalence,55.2,364.0,26318.0,Disability Type,Mobility Disability,Sex,Male,POINT (-85.830660380505 47.312775976643),-85.830660380505,47.312775976643
2017,WV,West Virginia,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,96.0,1622.0,395257.0,Disability Status,No Disability,Sex,Female,POINT (-89.716859554789 63.086908544080),-89.716859554789,63.08690854408
2017,VT,Vermont,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Overweight,%,Age-adjusted Prevalence,35.4,1624.0,122307.0,Disability Status,No Disability,Sex,Female,POINT (-79.687541824410 59.816626892524),-79.68754182441,59.816626892524
2017,WA,Washington,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,0 Days,%,Age-adjusted Prevalence,34.4,114.0,51076.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-78.351139709232 59.423056084555),-78.351139709232,59.423056084555
2017,WV,West Virginia,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,40.293309164140645,369.05155031455115,215802.64769559435,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-79.799258100544 43.157568057458),-79.799258100544,43.157568057458
2017,WA,Washington,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Age-adjusted Prevalence,24.731910032408926,250.55153552669867,478896.42777939804,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-91.667394365515 46.980673090576),-91.667394365515,46.980673090576
2017,WI,Wisconsin,Chronic Conditions,Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,20.886009059887,992.4183724720632,436852.898552189,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-92.086080843442 44.347517002972),-92.086080843442,44.347517002972
2017,WA,Washington,Barriers & Costs of Health Care,Personal doctor or health care provider among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,31.3,86.0,52011.0,Disability Type,Vision Disability,Age Group,36-50,POINT (-70.541902589202 57.958098431676),-70.541902589202,57.958098431676
2017,WV,West Virginia,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,95.39174116781601,1059.1732702277798,636767.7839546333,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-86.401688886975 51.232821398514),-86.401688886975,51.232821398514
2017,WY,Wyoming,Mental & Emotional Health,Ever had depression among adults 18 years of age or older,No,%,Age-adjusted Prevalence,53.8,149.0,11898.0,Disability Type,Vision Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-80.005148541795 63.158535736535),-80.005148541795,63.158535736535
2017,WI,Wisconsin,Mental & Emotional Health,Ever had depression among adults 18 years of age or older,Yes,%,Prevalence,12.2,205.0,136842.0,Disability Status,No Disability,Age Group,45-64,POINT (-82.312543965855 54.954984612204),-82.312543965855,54.954984612204
2017,WA,Washington,Health Risks & Behaviors,Meeting the physical activity guidelines among adults 18 years of age or older,Meets Both Aerobic and Muscle Strengthening,%,Age-adjusted Prevalence,23.2,249.0,113451.0,Disability Status,Any Disability,Sex,Male,POINT (-82.462967231515 45.707686778162),-82.462967231515,45.707686778162
2017,WA,Washington,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,10.4,137.0,73770.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-72.151943448137 60.485881432215),-72.151943448137,60.485881432215
2017,VA,Virginia,Health Risks & Behaviors,Aerobic physical activity level among adults 18 years of age or older,Inactive,%,Prevalence,36.4,145.0,171841.0,Disability Status,Any Disability,Age Group,18-44,POINT (-75.756940956611 52.599474148327),-75.756940956611,52.599474148327
2017,WV,West Virginia,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,20.9,462.0,156245.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-72.788747705429 54.018496694850),-72.788747705429,54.01849669485
2017,WY,Wyoming,General Health Conditions,Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,Yes,%,Age-adjusted Prevalence,91.81734299483537,636.3666941217306,618176.4195442182,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-82.835058121237 61.648140511375),-82.835058121237,61.648140511375
2017,WV,West Virginia,Chronic Conditions,Ever had a stroke among adults 18 years of age or older,Yes,%,Prevalence,2.1,26.0,5279.0,Disability Status,No Disability,Age Group,45-64,POINT (-85.611016735503 54.116377106868),-85.611016735503,54.116377106868
2017,WV,West Virginia,Chronic Conditions,Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.3,177.0,34425.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-77.867543733437 53.781745458040),-77.867543733437,53.78174545804
2017,WV,West Virginia,Demographics,Marital status among adults 18 years of age or older,Widowed,%,Age-adjusted Prevalence,8.4,146.0,26884.0,Disability Type,Cognitive Disability,Sex,Female,POINT (-83.608618200815 41.917075239610),-83.608618200815,41.91707523961
2017,WV,West Virginia,Chronic Conditions,Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,No,%,Age-adjusted Prevalence,5.361656099509253,738.264297870912,524157.4326923355,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-78.551597864882 45.475776530961),-78.551597864882,45.475776530961
2017,WI,Wisconsin,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,21.1,24.0,7895.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-76.173991756904 58.399646022640),-76.173991756904,58.39964602264
2017,WI,Wisconsin,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,35.8,608.0,587376.0,Disability Status,No Disability,Sex,Male,POINT (-74.847542883411 54.491678828271),-74.847542883411,54.491678828271
2017,VT,Vermont,Health Risks & Behaviors,Aerobic physical activity level among adults 18 years of age or older,Insufficiently Active,%,Prevalence,10.0,131.0,6331.0,Disability Status,No Disability,Age Group,65+,POINT (-69.122389833870 57.259963232374),-69.12238983387,57.259963232374
2017,VT,Vermont,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,34.31025174320094,306.07477285983674,480379.53096764564,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-84.508005871166 41.944882823850),-84.508005871166,41.94488282385
2017,WA,Washington,Health Risks & Behaviors,Aerobic physical activity level among adults 18 years of age or older,Inactive,%,Age-adjusted Prevalence,29.4,313.0,101584.0,Disability Type,Hearing Disability,Age Group,65+,POINT (-81.892782198332 45.984412930598),-81.892782198332,45.984412930598
2017,WI,Wisconsin,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,40.89073652489794,937.1000677935665,182253.53098318775,Disability Type,Mobility Disability,Age Group,45-64,POINT (-73.216465180759 56.022539589410),-73.216465180759,56.02253958941
2017,WY,Wyoming,Chronic Conditions,Current asthma among adults 18 years of age or older,No,%,Prevalence,89.3,606.0,34631.0,Disability Status,Any Disability,Age Group,65+,POINT (-93.011571681347 52.587643882193),-93.011571681347,52.587643882193
2017,WA,Washington,General Health Conditions,Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,Yes,%,Age-adjusted Prevalence,51.6,1097.0,395572.0,Disability Status,No Disability,Sex,Male,POINT (-80.964413320981 61.857228689009),-80.964413320981,61.857228689009
2017,VA,Virginia,Chronic Conditions,Current asthma among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.5,18.0,20776.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-90.227348837778 44.874941796909),-90.227348837778,44.874941796909
2017,WA,Washington,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Obese,%,Age-adjusted Prevalence,47.8,797.0,261247.0,Disability Type,Mobility Disability,Sex,Female,POINT (-76.091875963898 61.328353565505),-76.091875963898,61.328353565505
2017,VA,Virginia,General Health Conditions,Ever had heart disease among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,24.41024183886158,741.3953793391503,561699.7065650346,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-85.945551903419 41.008851837513),-85.945551903419,41.008851837513
2017,WA,Washington,General Health Conditions,Ever had high cholesterol among adults 20 years of age or older,Yes,%,Prevalence,53.6,815.0,205485.0,Disability Status,Any Disability,Age Group,65+,POINT (-77.037061276983 62.896862466849),-77.037061276983,62.896862466849
2017,WI,Wisconsin,General Health Conditions,Ever had heart disease among adults 18 years of age or older,No,%,Age-adjusted Prevalence,99.6,113.0,151120.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-89.832323076236 49.980163465519),-89.832323076236,49.980163465519
2017,VT,Vermont,Health Risks & Behaviors,Meeting the physical activity guidelines among adults 18 years of age or older,Meets Aerobic Only,%,Age-adjusted Prevalence,63.084191381227015,592.1819021148077,284070.2148720196,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-72.568124332681 48.285953639738),-72.568124332681,48.285953639738
2017,VA,Virginia,Chronic Conditions,Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,9.2,431.0,193612.0,Disability Status,Any Disability,Age Group,65+,POINT (-86.121088851252 42.307807537652),-86.121088851252,42.307807537652
2017,WA,Washington,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,64.22577006710871,77.73860648293505,181058.61545237963,Disability Type,Self-care Disability,Sex,Female,POINT (-75.348562055327 57.083642813593),-75.348562055327,57.083642813593
2017,VA,Virginia,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Obese,%,Prevalence,47.1,431.0,245335.0,Disability Status,Any Disability,Age Group,45-64,POINT (-71.375848434132 46.421709845530),-71.375848434132,46.42170984553
2017,WV,West Virginia,Mental & Emotional Health,Ever had depression among adults 18 years of age or older,Yes,%,Prevalence,16.7,169.0,70172.0,Disability Status,No Disability,Age Group,18-44,POINT (-83.778719497610 56.835036724595),-83.77871949761,56.835036724595
2017,VT,Vermont,General Health Conditions,Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,Yes,%,Age-adjusted Prevalence,51.2,173.0,12599.0,Disability Type,Cognitive Disability,Age Group,21-35,POINT (-80.685514682096 54.121907750822),-80.685514682096,54.121907750822
2017,WY,Wyoming,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,No,%,Prevalence,73.7,671.0,120485.0,Disability Status,No Disability,Age Group,18-44,POINT (-80.953689236169 42.878839715118),-80.953689236169,42.878839715118
2017,WA,Washington,Demographics,Employment status among adults 18 years of age or older,Other,%,Age-adjusted Prevalence,28.2,946.0,257343.0,Disability Type,Mobility Disability,Age Group,20-44,POINT (-87.490299616507 59.463614263978),-87.490299616507,59.463614263978
2017,WY,Wyoming,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,85.07001945019684,1070.6777963393051,255312.75147993784,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-89.488817110054 48.647031625386),-89.488817110054,48.647031625386
2017,WY,Wyoming,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,24.8,710.0,56845.0,Disability Status,Any Disability,Sex,Male,POINT (-90.044391234444 44.751540909856),-90.044391234444,44.751540909856
2017,WA,Washington,Demographics,Education level among adults 18 years of age or older,College Graduate,%,Age-adjusted Prevalence,12.5,210.0,47405.0,Disability Type,Independent Living Disability,Sex,Male,POINT (-74.208148653716 41.076745665007),-74.208148653716,41.076745665007
2017,VA,Virginia,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Age-adjusted Prevalence,32.3,576.0,414531.0,Disability Status,Any Disability,Sex,Female,POINT (-78.225925610412 57.384898225585),-78.225925610412,57.384898225585
2017,WI,Wisconsin,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,No,%,Age-adjusted Prevalence,80.3,1150.0,833814.0,Disability Status,Any Disability,Age Group,45-64,POINT (-87.438140503457 57.651602276710),-87.438140503457,57.65160227671
2017,VA,Virginia,Demographics,Marital status among adults 18 years of age or older,Married / Unmarried Couple,%,Age-adjusted Prevalence,58.2,3959.0,2822989.0,Disability Status,No Disability,Age Group,18-24,POINT (-71.967829290556 55.792334272902),-71.967829290556,55.792334272902
2017,WA,Washington,Health Risks & Behaviors,Meeting the physical activity guidelines among adults 18 years of age or older,Meets Neither,%,Age-adjusted Prevalence,33.0,45.0,36988.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-88.330555576145 46.874350726716),-88.330555576145,46.874350726716
2017,WV,West Virginia,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,26.8,335.0,77050.0,Disability Status,Any Disability,Sex,Female,POINT (-80.702336987206 51.674736351615),-80.702336987206,51.674736351615
2017,VA,Virginia,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,31.8,330.0,217319.0,Disability Type,Mobility Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-76.601302444153 59.788673421713),-76.601302444153,59.788673421713
2017,WV,West Virginia,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Age-adjusted Prevalence,8.4,133.0,34142.0,Disability Status,No Disability,Sex,Female,POINT (-80.173408411046 45.299429703500),-80.173408411046,45.2994297035
2017,WA,Washington,General Health Conditions,Ever had high blood pressure among adults 18 years of age or older,No,%,Age-adjusted Prevalence,58.7,688.0,313763.0,Disability Status,Any Disability,Sex,Male,POINT (-78.334715196748 59.197273587703),-78.334715196748,59.197273587703
2017,WV,West Virginia,General Health Conditions,Fair or poor self-rated health among adults 18 years of age or older,No,%,Age-adjusted Prevalence,52.0,661.0,153481.0,Disability Status,Any Disability,Sex,Female,POINT (-80.267140193111 64.337259601773),-80.267140193111,64.337259601773
2017,WV,West Virginia,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Normal Weight,%,Prevalence,35.2,288.0,140176.0,Disability Status,No Disability,Age Group,18-44,POINT (-81.026141176108 51.493992103814),-81.026141176108,51.493992103814
2017,WI,Wisconsin,Demographics,Employment status among adults 18 years of age or older,Other,%,Age-adjusted Prevalence,31.8,237.0,141213.0,Disability Type,Hearing Disability,Sex,Male,POINT (-73.535233068008 52.506228343229),-73.535233068008,52.506228343229
2017,WY,Wyoming,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,64.4,1189.0,135620.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-88.402007749547 54.052794606487),-88.402007749547,54.052794606487
2017,VT,Vermont,Barriers & Costs of Health Care,Personal doctor or health care provider among adults 18 years of age or older,1 Provider,%,Prevalence,90.6,1273.0,62574.0,Disability Status,No Disability,Age Group,65+,POINT (-88.891358960230 55.845047845515),-88.89135896023,55.845047845515
2017,WI,Wisconsin,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,35.0,175.0,125377.0,Disability Status,Any Disability,Age Group,45-64,POINT (-85.147729137020 39.715877968531),-85.14772913702,39.715877968531
2017,WV,West Virginia,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,21.4,589.0,153596.0,Disability Type,Cognitive Disability,Age Group,20-44,POINT (-87.716099343127 62.991331376055),-87.716099343127,62.991331376055
2017,WV,West Virginia,Health Risks & Behaviors,Meeting the physical activity guidelines among adults 18 years of age or older,Meets Both Aerobic and Muscle Strengthening,%,Prevalence,6.6,67.0,14756.0,Disability Status,Any Disability,Age Group,45-64,POINT (-83.160506016878 49.057946441081),-83.160506016878,49.057946441081
2017,WI,Wisconsin,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,46.2,38.0,33864.0,Disability Type,Vision Disability,Age Group,18-24,POINT (-88.481469281211 64.100520064742),-88.481469281211,64.100520064742
2017,WV,West Virginia,General Health Conditions,Fair or poor self-rated health among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,74.19423142381362,722.0534928101204,555045.3982972917,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-73.842391605218 59.312138640675),-73.842391605218,59.312138640675
2017,WY,Wyoming,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,54.5232740350228,231.5623229417209,99050.59544424636,Disability Type,Vision Disability,Sex,Male,POINT (-86.179094026864 60.469559426125),-86.179094026864,60.469559426125
2017,VT,Vermont,General Health Conditions,Ever had heart disease among adults 18 years of age or older,No,%,Age-adjusted Prevalence,88.9,584.0,47000.0,Disability Status,Any Disability,Sex,Male,POINT (-82.758637031673 46.397467738134),-82.758637031673,46.397467738134
2017,VT,Vermont,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,0 Days,%,Age-adjusted Prevalence,37.8,183.0,17591.0,Disability Type,Cognitive Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-71.179043843976 43.030455749786),-71.179043843976,43.030455749786
2017,WY,Wyoming,Chronic Conditions,Ever had cancer (excluding skin cancer) among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,10.0,207.0,14411.0,Disability Status,Any Disability,Sex,Male,POINT (-81.368252562615 46.811474446687),-81.368252562615,46.811474446687
2017,WY,Wyoming,Health Risks & Behaviors,Aerobic physical activity level among adults 18 years of age or older,Inactive,%,Prevalence,30.0,56.0,10321.0,Disability Status,Any Disability,Age Group,18-44,POINT (-72.188672766343 63.120042911207),-72.188672766343,63.120042911207
2017,WA,Washington,Barriers & Costs of Health Care,Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,No,%,Prevalence,92.4,1470.0,368611.0,Disability Status,Any Disability,Age Group,65+,POINT (-75.946931964755 57.458981869899),-75.946931964755,57.458981869899
2017,WI,Wisconsin,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,25.0,902.0,793965.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-74.371924993029 43.581993189667),-74.371924993029,43.581993189667
2017,WA,Washington,General Health Conditions,Ever had high blood pressure among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,41.4,30.0,21397.0,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-86.676987613445 55.452112006455),-86.676987613445,55.452112006455
2017,VT,Vermont,Health Risks & Behaviors,Attempted to quit smoking in the past 12 months among adults 18 years of age or older who are current every day smokers,Yes,%,Age-adjusted Prevalence,69.5,29.0,2348.0,Disability Type,Hearing Disability,Age Group,20-44,POINT (-85.915680711131 47.098745568344),-85.915680711131,47.098745568344
2017,WY,Wyoming,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,No,%,Age-adjusted Prevalence,68.1,832.0,103574.0,Disability Status,No Disability,Sex,Male,POINT (-71.722410489787 63.044261893629),-71.722410489787,63.044261893629
2017,WA,Washington,Demographics,Income level among adults 18 years of age or older,"<$15,000",%,Age-adjusted Prevalence,30.7,135.0,48704.0,Disability Type,Self-care Disability,Race/Ethnicity,Hispanic,POINT (-83.926838384665 63.014067412466),-83.926838384665,63.014067412466
2017,WI,Wisconsin,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Overweight,%,Age-adjusted Prevalence,65.53580758840646,711.5358283077348,303080.2438348508,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-87.504360084041 47.814083847690),-87.504360084041,47.81408384769
2017,WV,West Virginia,General Health Conditions,Ever had heart disease among adults 18 years of age or older,Yes,%,Prevalence,15.6,118.0,23628.0,Disability Status,No Disability,Age Group,65+,POINT (-90.572148676204 56.342275843075),-90.572148676204,56.342275843075
2017,WV,West Virginia,General Health Conditions,Fair or poor self-rated health among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,44.7,1217.0,292153.0,Disability Status,Any Disability,Age Group,45-64,POINT (-70.642258818862 61.866717158759),-70.642258818862,61.866717158759
2017,WA,Washington,General Health Conditions,Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,No,%,Age-adjusted Prevalence,32.2,92.0,34644.0,Disability Type,Hearing Disability,Sex,Male,POINT (-69.952016046787 50.557866022638),-69.952016046787,50.557866022638
2017,VT,Vermont,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,No,%,Age-adjusted Prevalence,62.2,293.0,27869.0,Disability Type,Cognitive Disability,Sex,Female,POINT (-87.828411100135 48.604091567757),-87.828411100135,48.604091567757
2017,WA,Washington,Barriers & Costs of Health Care,Personal doctor or health care provider among adults 18 years of age or older,1 Provider,%,Prevalence,59.1,374.0,283679.0,Disability Status,Any Disability,Age Group,18-44,POINT (-83.284878657099 44.620531323580),-83.284878657099,44.62053132358
2017,WA,Washington,Health Risks & Behaviors,Aerobic physical activity level among adults 18 years of age or older,Sufficiently Active,%,Prevalence,71.9,1922.0,461427.0,Disability Status,No Disability,Age Group,65+,POINT (-91.729335142726 47.185193330684),-91.729335142726,47.185193330684
2017,VA,Virginia,Chronic Conditions,Ever had arthritis among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,17.3,237.0,139776.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-89.267010997669 49.956100034315),-89.267010997669,49.956100034315
2017,WV,West Virginia,Chronic Conditions,Ever had arthritis among adults 18 years of age or older,No,%,Age-adjusted Prevalence,27.879687129067396,794.0004190806311,327096.5895359176,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-84.508697022210 54.843748089423),-84.50869702221,54.843748089423
